Vendor,Buyer,Material Number,Plant,Doc Number,Item,Total Ordered,Total Received,Unit,Outstand Qty,Stat Date,Qual,S/P,Stat,Pull
15165 ,D07,3034950 ,0017,5500045578,000010, 90.000 , 0.000 ,EA , 45.000 ,2013/11/30,A,P,I,
15165 ,D07,3036046P10 ,0017,FORECAST ,000000, 2.000 , 0.000 ,EA , 2.000 ,2014/11/30,A,P,I,
15165 ,D07,3036046P5 ,0017,FORECAST ,000000, 47.000 , 0.000 ,EA , 5.000 ,2012/02/01,M,P,I,
15165 ,D07,3036046P5 ,0017,FORECAST ,000000, 47.000 , 0.000 ,EA , 6.000 ,2012/03/01,M,P,I,
15165 ,D07,3036046P5 ,0017,FORECAST ,000000, 47.000 , 0.000 ,EA , 5.000 ,2012/08/01,M,P,I,
15165 ,D07,3036046P5 ,0017,FORECAST ,000000, 47.000 , 0.000 ,EA , 7.000 ,2013/03/01,Q,P,I,
15165 ,D07,3036046P5 ,0017,FORECAST ,000000, 47.000 , 0.000 ,EA , 1.000 ,2013/09/01,Q,P,I,
15165 ,D07,3036046P5 ,0017,FORECAST ,000000, 47.000 , 0.000 ,EA , 12.000 ,2013/11/30,A,P,I,
15165 ,D07,3036046P5 ,0017,FORECAST ,000000, 47.000 , 0.000 ,EA , 11.000 ,2014/11/30,A,P,I,
15165 ,D07,3041705-01 ,0001,5500019155,000010, 315.000 , 0.000 ,EA , 45.000 ,2012/02/01,M,P,I,
15165 ,D07,3041705-01 ,0001,5500019155,000010, 315.000 , 0.000 ,EA , 45.000 ,2012/08/01,M,P,I,
15165 ,D07,3041705-01 ,0001,5500019155,000010, 315.000 , 0.000 ,EA , 45.000 ,2012/12/01,Q,P,I,
15165 ,D07,3041705-01 ,0001,5500019155,000010, 315.000 , 0.000 ,EA , 45.000 ,2013/06/01,Q,P,I,
15165 ,D07,3041705-01 ,0001,5500019155,000010, 315.000 , 0.000 ,EA , 135.000 ,2013/11/30,A,P,I,
15165 ,D07,3043561-01 ,0001,5500025611,000020, 148.000 , 142.000 ,EA , 6.000 ,2011/11/30,D,S,I,
15165 ,D07,3043561-01 ,0001,5500025611,000020, 60.000 , 0.000 ,EA , 12.000 ,2012/02/01,M,P,I,
15165 ,D07,3043561-01 ,0001,5500025611,000020, 60.000 , 0.000 ,EA , 12.000 ,2012/09/01,M,P,I,
15165 ,D07,3043561-01 ,0001,5500025611,000020, 60.000 , 0.000 ,EA , 12.000 ,2013/03/01,Q,P,I,
15165 ,D07,3043561-01 ,0001,5500025611,000020, 60.000 , 0.000 ,EA , 24.000 ,2013/11/30,A,P,I,
