15165,D07,3029320,1,533551,20,112,0,EA ,39,2/28/2010,A,P,I
15165,D07,3031013,1,5500016168,20,994,900,EA ,15,2/6/2008,D,S,S
15165,D07,3031013,1,5500016168,20,994,0,EA ,28,2/20/2008,D,S,S
15165,D07,3031013,1,5500016168,20,994,0,EA ,31,2/29/2008,D,S,S
15165,D07,3031013,1,5500016168,20,994,0,EA ,20,3/13/2008,D,S,S
15165,D07,3031013,1,5500016168,20,1598,0,EA ,21,3/31/2008,W,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,26,4/7/2008,W,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,21,4/21/2008,W,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,44,5/1/2008,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,47,6/1/2008,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,46,7/1/2008,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,56,8/1/2008,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,46,9/1/2008,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,47,10/1/2008,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,45,11/1/2008,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,33,12/1/2008,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,67,1/1/2009,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,51,2/1/2009,M,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,146,3/1/2009,Q,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,113,6/1/2009,Q,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,188,9/1/2009,Q,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,108,12/1/2009,Q,P,I
15165,D07,3031013,1,5500016168,20,1598,0,EA ,493,2/28/2010,A,P,I
15165,D07,3031014,1,5500016289,30,1114,1042,EA ,12,2/4/2008,D,S,I
15165,D07,3031014,1,5500016289,30,1114,0,EA ,12,2/13/2008,D,S,I
15165,D07,3031014,1,5500016289,30,1114,0,EA ,18,2/22/2008,D,S,I
15165,D07,3031014,1,5500016289,30,1114,0,EA ,13,3/12/2008,D,S,I
15165,D07,3031014,1,5500016289,30,1114,0,EA ,17,3/20/2008,D,S,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,11,4/7/2008,W,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,11,4/21/2008,W,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,42,5/1/2008,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,26,6/1/2008,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,27,7/1/2008,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,22,8/1/2008,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,30,9/1/2008,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,44,10/1/2008,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,26,11/1/2008,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,26,12/1/2008,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,34,1/1/2009,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,33,2/1/2009,M,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,95,3/1/2009,Q,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,88,6/1/2009,Q,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,105,9/1/2009,Q,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,86,12/1/2009,Q,P,I
15165,D07,3031014,1,5500016289,30,1047,0,EA ,341,2/28/2010,A,P,I
15165,D07,3031026,1,4501008822,10,93,90,EA ,1,2/20/2008,D,S,I
15165,D07,3031026,1,4501008822,10,93,0,EA ,2,2/20/2008,D,S,I
15165,D07,3031026,1,4501027451,10,89,84,EA ,2,2/20/2008,D,S,I
15165,D07,3031026,1,4501027451,10,89,0,EA ,3,2/20/2008,D,S,I
15165,D07,3031026,1,4501048499,10,92,0,EA ,92,2/20/2008,D,S,I
15165,D07,3031026,1,4501072134,10,96,0,EA ,96,3/18/2008,D,S,I
15165,D07,3031026,1,4501089465,10,96,0,EA ,96,4/23/2008,D,S,A
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,96,6/1/2008,M,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,96,7/1/2008,M,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,96,8/1/2008,M,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,96,9/1/2008,M,P,I
15165,D07,3031026,1,FORECAST ,0,2592,0,EA ,96,10/1/2008,M,P,I
